mode,step,reward,target_keys,rp1m_piano_keys,sim_keys,action_l2,action_max_abs
rp1m_reset_only,31,1.6595216503393357,"[22, 34, 50]","[22, 50]","[43, 46]",5.648016929626465,2.52266788482666
rp1m_reset_only,32,1.0192061175495144,"[22, 34, 50]","[22, 50]",[43],5.967806816101074,2.5730247497558594
rp1m_reset_only,33,1.950331002227402,"[22, 34, 50]","[22, 50]",[43],6.0326948165893555,2.8997702598571777
rp1m_reset_only,34,1.9476980368825139,"[22, 34, 50]","[22, 50]",[],5.77133321762085,2.459092378616333
rp1m_reset_only,35,2.035471801081228,"[22, 34, 50]","[22, 50]",[],6.351499080657959,3.072795867919922
rp1m_reset_only,36,1.4767860561920902,"[22, 34, 50]","[22, 50]",[],6.947193145751953,2.985661268234253
rp1m_reset_only,37,0.7161068548494027,"[22, 34, 50, 51]","[22, 50]",[],6.566626071929932,3.1090943813323975
rp1m_reset_only,38,2.079078057294337,"[22, 34, 51]","[22, 50]","[34, 36, 56]",6.333004951477051,3.103752374649048
rp1m_reset_only,39,1.82185157536122,"[22, 34, 51]","[22, 51]",[56],6.187175750732422,3.0493340492248535
rp1m_reset_only,40,2.148064021087009,"[22, 34, 51]","[22, 51]",[],6.515633583068848,3.050344705581665
rp1m_reset_only,41,2.2384641560169567,"[22, 34, 51]","[22, 51]",[],6.428632736206055,3.0512824058532715
rp1m_reset_only,42,2.045414960612723,"[22, 34, 51]","[22, 51]",[],6.685437202453613,3.131103992462158
rp1m_reset_only,43,1.5099088505564993,"[22, 34, 51]","[22, 51]",[],6.591246604919434,3.0092809200286865
rp1m_reset_only,44,0.5120549782744187,"[22, 34, 51]","[22, 51]",[],7.059749603271484,3.0740907192230225
rp1m_reset_only,45,1.2313237628333769,"[22, 34, 51]","[22, 51]",[],7.020003795623779,3.0051238536834717
rp1m_reset_only,46,1.722710152383162,"[22, 34, 51]","[22, 51]",[],6.795110702514648,2.8602654933929443
rp1m_reset_only,47,1.6357632174130603,"[22, 34, 51]","[22, 51]",[],6.991787910461426,3.064493179321289
rp1m_reset_only,48,1.8284832375513773,"[22, 34, 51]","[22, 51]","[31, 32]",7.038074970245361,3.1304075717926025
rp1m_reset_only,49,1.5306568399845792,"[22, 34, 51]","[22, 51]",[31],6.632347583770752,3.0027945041656494
rp1m_reset_only,50,1.5260061458821057,"[22, 31, 34, 50]","[22, 51]","[29, 31]",5.602960586547852,3.078994035720825
rp1m_reset_only,51,1.064560670036857,"[31, 34, 50]",[],[],6.836488246917725,3.1060688495635986
rp1m_reset_only,52,1.0714159949305653,"[31, 34, 50]",[50],[],7.626058101654053,3.0721137523651123
rp1m_reset_only,53,1.2531272257398807,"[31, 34, 48, 50]","[34, 48, 50]",[],7.941427707672119,3.0462872982025146
rp1m_reset_only,54,1.7792774201531842,"[31, 34, 48]","[31, 34, 48, 50]","[29, 31]",6.170502185821533,2.7577216625213623
rp1m_reset_only,55,1.5436310661088903,"[31, 34, 48]","[31, 34, 36]",[50],6.518585205078125,3.1194896697998047
rp1m_reset_only,56,2.1952847715156274,"[31, 34, 48, 50]","[31, 34, 48]","[50, 51]",7.424030780792236,3.0782124996185303
rp1m_reset_only,57,1.8480039765629113,"[31, 34, 50]","[31, 34, 48]",[],6.961498260498047,2.7993156909942627
rp1m_reset_only,58,1.84254301400555,"[31, 34, 50]","[31, 34, 48]",[32],6.631970405578613,2.9253108501434326
rp1m_reset_only,59,1.8767637015803063,"[31, 34, 48, 50]","[31, 34, 48]",[],6.299686431884766,2.976512908935547
rp1m_reset_only,60,1.7386158480043425,"[31, 34, 48]","[31, 34, 48]",[],6.409908294677734,2.941655397415161
rp1m_reset_only,61,2.1185348553321446,"[31, 34, 48]","[31, 34, 48]",[],6.17336368560791,3.1178746223449707
rp1m_reset_only,62,-0.03346414185434643,"[31, 34, 48]","[31, 34, 48]",[63],6.544992446899414,3.025651454925537
rp1m_reset_only,63,0.3138079967323948,"[31, 34, 48]","[31, 34, 48]",[63],7.5018134117126465,3.110811471939087
rp1m_reset_only,64,2.4062692706760993,"[31, 34, 48]","[31, 34, 48]",[],7.520875453948975,3.0622472763061523
rp1m_reset_only,65,1.3759397326610163,"[31, 34, 48]","[31, 34, 48]","[48, 49, 50]",6.768738269805908,2.9752931594848633
rp1m_reset_only,66,1.8770784137783352,"[31, 34, 48]","[31, 34, 48]",[],7.392825126647949,3.047924041748047
rp1m_reset_only,67,2.1029666223243124,"[31, 34, 48]","[31, 34, 48]",[],8.017522811889648,3.134152889251709
rp1m_reset_only,68,2.3040160533096334,"[31, 34, 46, 48]","[31, 34, 48]",[],7.893943786621094,3.0989246368408203
rp1m_reset_only,69,2.0654588380868035,"[31, 34, 46]","[31, 34, 48]",[32],7.2122321128845215,3.0721588134765625
rp1m_reset_only,70,2.031115038638848,"[31, 34, 46]","[31, 34, 50]",[],8.098892211914062,3.098041296005249
rp1m_reset_only,71,1.150076882179704,"[31, 34, 46]","[31, 34, 46]",[],8.032772064208984,3.118147850036621
rp1m_reset_only,72,1.337207456029462,"[31, 34, 46]","[31, 34, 46]",[],7.621572494506836,3.0055992603302
rp1m_reset_only,73,2.013789518078051,"[31, 34, 46]","[31, 34, 46]",[],7.198462963104248,2.863346815109253
rp1m_reset_only,74,2.084268439063785,"[31, 34, 46]","[31, 34, 46]",[],7.039668083190918,3.0357131958007812
rp1m_reset_only,75,1.9369025829611204,"[26, 31, 34, 53]","[31, 34, 46]",[],7.104735374450684,3.0528175830841064
rp1m_reset_only,76,2.1618131930475806,"[26, 34, 53]","[31, 34, 53]",[],7.019330978393555,2.9432077407836914
rp1m_reset_only,77,2.4185063217566385,"[26, 34, 53]","[34, 53]",[],6.893612384796143,2.9913454055786133
rp1m_reset_only,78,2.251534660701203,"[26, 34, 53]","[34, 53]",[],7.0644707679748535,3.0703959465026855
rp1m_reset_only,79,1.5085715311197119,"[26, 34, 53]","[26, 27, 34, 53]",[],7.293242454528809,3.0279507637023926
rp1m_reset_only,80,2.2960636506720067,"[26, 34, 53]","[26, 34, 53]",[],7.353274345397949,2.9643959999084473
rp1m_reset_only,81,2.3663566866894836,"[26, 34, 53]","[26, 34, 53]",[],7.79345703125,3.0235977172851562
rp1m_reset_only,82,2.402915719598711,"[26, 34, 53]","[26, 34, 53]",[],7.6320576667785645,3.041896343231201
rp1m_reset_only,83,2.362071284176748,"[26, 34, 53]","[26, 34, 53]",[],7.529292106628418,3.0101664066314697
rp1m_reset_only,84,2.092616735426088,"[26, 34, 53]","[26, 34, 53]",[],6.67240571975708,2.968526840209961
rp1m_reset_only,85,2.353470185794579,"[26, 34, 53]","[26, 34, 53]",[],6.937347888946533,3.076643943786621
rp1m_reset_only,86,2.153241914840577,"[26, 34, 53]","[26, 34, 53]",[],6.907736778259277,2.9890027046203613
rp1m_reset_only,87,0.7600413739976547,"[26, 34, 53]","[26, 34, 53]",[],7.0671844482421875,2.769960880279541
rp1m_reset_only,88,2.4424070562075815,"[26, 34, 53]","[26, 34, 53]",[],7.404341697692871,3.039018154144287
rp1m_reset_only,89,2.1891955516346373,"[26, 34, 53]","[26, 34, 53]",[],6.6748809814453125,2.8545165061950684
rp1m_reset_only,90,1.3250069561113722,"[26, 34, 53]","[26, 34, 53]",[],7.584272861480713,3.0368120670318604
rp1m_reset_only,91,1.2039857561549008,"[26, 34, 53]","[26, 34, 53]",[],7.240078926086426,3.0319936275482178
rp1m_reset_only,92,0.8644978893346899,"[26, 34, 53]","[26, 34, 53]",[24],7.2386627197265625,3.035645008087158
rp1m_reset_only,93,2.1548253307356924,"[26, 34, 53]","[26, 34, 53]",[],6.880153179168701,3.02121901512146
rp1m_reset_only,94,1.4424828000625711,"[26, 34, 53]","[26, 34, 53]",[24],6.643461227416992,3.026224136352539
rp1m_reset_only,95,1.8900719992492594,"[26, 34, 53]","[26, 34, 53]",[],6.903325080871582,2.9965879917144775
rp1m_reset_only,96,1.9012322955454455,"[26, 34, 53]","[26, 34, 53]",[],7.680163860321045,2.9643373489379883
rp1m_reset_only,97,2.177122924745344,"[26, 34, 53]","[26, 34, 53]",[],7.754796028137207,3.046614408493042
rp1m_reset_only,98,1.9766085544061585,"[26, 34, 53]","[26, 34, 53]",[],7.278674602508545,2.9770851135253906
rp1m_reset_only,99,1.5865460648771166,"[26, 34, 53]","[26, 34, 53]",[],7.1303534507751465,3.1315412521362305
rp1m_reset_only,100,1.9483251241043251,"[26, 27, 34]","[26, 34, 53]",[],6.525470733642578,3.0371713638305664
rp1m_reset_only,101,1.5074912601738937,"[27, 34, 53]","[26, 34, 53]",[],6.779374599456787,2.748201370239258
rp1m_reset_only,102,2.1028386230390512,"[27, 34, 53]","[34, 53]",[],7.105072498321533,2.9478867053985596
rp1m_reset_only,103,2.267722896335683,"[27, 34, 53]","[34, 53]",[],7.1032209396362305,2.9991631507873535
rp1m_reset_only,104,1.4863786055505195,"[27, 34, 53]","[27, 34, 53]","[29, 31]",7.250336647033691,3.0323684215545654
rp1m_reset_only,105,1.4002459370612692,"[27, 34, 53]","[27, 34, 53]",[],7.1995530128479,2.968379020690918
rp1m_reset_only,106,1.6591181363826255,"[27, 34, 53]","[27, 34, 53]",[25],7.132600784301758,2.8931195735931396
rp1m_reset_only,107,1.601951189516191,"[27, 34, 53]","[27, 34, 53]","[41, 43]",7.266624450683594,2.9565181732177734
rp1m_reset_only,108,1.2844444904426418,"[27, 34, 53]","[27, 34, 53]",[],7.373713970184326,3.1181790828704834
rp1m_reset_only,109,1.7721833673012461,"[27, 34, 53]","[27, 34, 53]",[],6.704170227050781,3.083399534225464
rp1m_reset_only,110,1.5972564837352954,"[27, 34, 53]","[27, 34, 53]",[],7.8341779708862305,3.035015344619751
rp1m_reset_only,111,1.0753244880043837,"[27, 34, 53]","[27, 34, 53]",[],6.977077484130859,2.9652199745178223
rp1m_reset_only,112,1.536687842952102,"[27, 34, 53]","[27, 34, 53]","[46, 48, 50]",6.868686676025391,2.9830360412597656
rp1m_reset_only,113,2.07529752190535,"[27, 53]","[27, 34, 53]",[],6.738091945648193,3.0900440216064453
rp1m_reset_only,114,1.5870007116604068,"[27, 34, 53]","[27, 53]",[56],7.620286464691162,3.127467632293701
rp1m_reset_only,115,0.9669518553166451,"[27, 34, 53]","[27, 34, 53]",[31],7.4904584884643555,3.0950019359588623
rp1m_reset_only,116,2.0616637242098115,"[27, 34, 53]","[27, 34, 53]",[],6.950978755950928,2.7519304752349854
rp1m_reset_only,117,2.390003544665154,"[27, 34, 53]","[27, 34, 53]",[],7.2722554206848145,3.013038158416748
rp1m_reset_only,118,1.9298175297287532,"[27, 34, 53]","[27, 34, 53]",[],6.792761325836182,2.9568488597869873
rp1m_reset_only,119,1.4063638216957832,"[27, 34, 53]","[27, 34, 53]",[],6.381219863891602,2.9996752738952637
rp1m_reset_only,0,1.4481960956805877,"[22, 50]",[],[],4.092330455780029,2.527052879333496
rp1m_reset_only,1,1.2465253312228504,"[22, 50]",[],[],4.441798210144043,3.0692975521087646
rp1m_reset_only,2,0.044583787873859526,"[22, 50]",[],[],4.596096515655518,2.428884983062744
rp1m_reset_only,3,0.25935860428313656,"[22, 48, 50]",[],[],4.951723098754883,2.003889799118042
rp1m_reset_only,4,1.7900482330790886,"[22, 48]",[48],[],5.403153419494629,2.176121711730957
rp1m_reset_only,5,0.8927701444869185,"[22, 48]",[48],[],5.792666912078857,2.74908709526062
rp1m_reset_only,6,1.8452857747047409,"[22, 48]","[23, 48]",[],6.016108989715576,2.5091850757598877
rp1m_reset_only,7,2.1471595742595544,"[22, 50]","[22, 24, 48]","[46, 48, 50, 51]",6.306517124176025,3.059953212738037
rp1m_reset_only,8,1.7909942257451248,"[22, 50]",[22],[],7.155848503112793,3.1032838821411133
rp1m_reset_only,9,2.04301454180404,"[22, 50]",[22],[],7.090017318725586,3.1178832054138184
rp1m_reset_only,10,1.2184413057767867,"[22, 50]","[22, 48, 50]",[],6.4580397605896,3.1310253143310547
rp1m_reset_only,11,0.9785705553698312,"[22, 50]","[22, 50]",[],5.755111217498779,3.004923105239868
rp1m_reset_only,12,0.8541194571852055,"[22, 50]","[22, 50]",[],6.298241138458252,3.0741708278656006
rp1m_reset_only,13,0.9986402494478025,"[22, 50]","[22, 50]",[38],6.445413589477539,3.0470809936523438
rp1m_reset_only,14,1.6734461283831021,"[22, 50]","[22, 50]",[38],6.29562520980835,3.078171491622925
rp1m_reset_only,15,0.9913106737963128,"[22, 50]","[22, 50]",[],6.699886322021484,3.0910818576812744
rp1m_reset_only,16,1.6758788247507237,"[22, 50]","[22, 50]",[],5.822139263153076,2.875514507293701
rp1m_reset_only,17,2.0054122844627393,"[22, 50]","[22, 50]",[],6.143035888671875,2.730719566345215
rp1m_reset_only,18,1.8719626375396745,"[22, 50]","[22, 50]",[],5.835507869720459,2.8288493156433105
rp1m_reset_only,19,0.9052920515317342,"[22, 50]","[22, 50]","[44, 47]",5.689453601837158,3.0210440158843994
rp1m_reset_only,20,1.0848087209002135,"[22, 50]","[22, 50]",[49],6.489407539367676,2.9637956619262695
rp1m_reset_only,21,1.573217252888415,"[22, 50]","[22, 50]",[],6.950263023376465,2.9277119636535645
rp1m_reset_only,22,2.181850410634659,"[22, 50]","[22, 50]",[],6.3988800048828125,2.9559850692749023
rp1m_reset_only,23,1.7264693849695325,"[22, 50]","[22, 50]",[52],6.415480136871338,2.6353304386138916
rp1m_reset_only,24,1.7312287935414117,"[22, 50]","[22, 50]",[52],7.295616149902344,3.0714752674102783
rp1m_reset_only,25,2.0291981991505654,"[22, 34, 50]","[22, 50]",[],7.61431884765625,3.1179349422454834
rp1m_reset_only,26,1.4645095238889498,"[22, 34, 50]","[22, 50]",[],7.627923011779785,3.0808515548706055
rp1m_reset_only,27,1.5858111384880824,"[22, 34, 50]","[22, 50]",[],7.239450931549072,3.1111316680908203
rp1m_reset_only,28,1.9886238115131853,"[22, 34, 50]","[20, 22, 50]",[],6.446102142333984,3.0582127571105957
rp1m_reset_only,29,0.7689584586250402,"[22, 34, 50]","[20, 22, 50]",[52],6.803640365600586,3.0921542644500732
rp1m_reset_only,30,1.218978775352716,"[22, 34, 50]","[22, 50]",[],6.2871222496032715,2.972386598587036
rp1m_reset_only,31,1.9956364728304463,"[22, 34, 50]","[22, 50]",[],6.974135398864746,3.0189945697784424
rp1m_reset_only,32,1.5585830548451944,"[22, 34, 50]","[22, 50]",[69],6.902764797210693,3.0899112224578857
rp1m_reset_only,33,1.9373452236447573,"[22, 34, 50]","[22, 50]",[],6.946573257446289,3.1259403228759766
rp1m_reset_only,34,-0.045732869913099106,"[22, 34, 50]","[22, 50]",[],6.819980621337891,3.1276307106018066
rp1m_reset_only,35,-1.3620470301371352,"[22, 34, 50]","[22, 50]",[61],6.627871036529541,3.0320167541503906
rp1m_reset_only,36,1.4438095357628593,"[22, 34, 50]","[22, 50]",[54],6.796955585479736,2.985661268234253
rp1m_reset_only,37,1.1074635540328963,"[22, 34, 50, 51]","[22, 50]","[49, 50]",6.4844865798950195,2.8976454734802246
rp1m_reset_only,38,1.3616658939192874,"[22, 34, 51]","[22, 50]",[],6.4930500984191895,3.015713930130005
rp1m_reset_only,39,1.6216649612102774,"[22, 34, 51]","[22, 51]",[48],6.385059356689453,3.0493340492248535
rp1m_reset_only,40,1.9022321695113282,"[22, 34, 51]","[22, 51]","[51, 52]",6.7617363929748535,2.9993581771850586
rp1m_reset_only,41,2.221495550294251,"[22, 34, 51]","[22, 51]",[51],6.924774169921875,3.1013967990875244
rp1m_reset_only,42,1.2630826256551373,"[22, 34, 51]","[22, 51]",[51],7.516113758087158,3.111968517303467
rp1m_reset_only,43,0.9134874534297857,"[22, 34, 51]","[22, 51]",[],6.951192378997803,3.121408224105835
rp1m_reset_only,44,1.597864868631235,"[22, 34, 51]","[22, 51]",[],7.002424716949463,3.1051456928253174
rp1m_reset_only,45,1.6048842855113776,"[22, 34, 51]","[22, 51]",[],7.131292343139648,3.074857473373413
rp1m_reset_only,46,1.9470861005490454,"[22, 34, 51]","[22, 51]",[],7.057116985321045,3.07279896736145
rp1m_reset_only,47,2.009303105175639,"[22, 34, 51]","[22, 51]",[],6.746636390686035,3.0898170471191406
rp1m_reset_only,48,2.0102619731282685,"[22, 34, 51]","[22, 51]",[],6.695392608642578,2.8216419219970703
rp1m_reset_only,49,1.4452525806380168,"[22, 34, 51]","[22, 51]","[43, 44]",6.648617267608643,3.0027945041656494
rp1m_reset_only,50,0.4751865050578218,"[22, 31, 34, 50]","[22, 51]","[44, 46]",6.076035976409912,3.0360097885131836
rp1m_reset_only,51,0.5389905908884565,"[31, 34, 50]",[],[],7.304615020751953,3.119070291519165
rp1m_reset_only,52,0.6753499399724769,"[31, 34, 50]",[50],[],7.97244930267334,3.1133389472961426
rp1m_reset_only,53,0.7199141777733971,"[31, 34, 48, 50]","[34, 48, 50]",[],7.723793029785156,3.0880343914031982
rp1m_reset_only,54,1.789848811291947,"[31, 34, 48]","[31, 34, 48, 50]","[32, 33]",6.9107184410095215,2.8544318675994873
rp1m_reset_only,55,0.9819858020157297,"[31, 34, 48]","[31, 34, 36]","[22, 33]",6.868690013885498,3.1194896697998047
rp1m_reset_only,56,0.9696692475402657,"[31, 34, 48, 50]","[31, 34, 48]",[],7.301849365234375,2.888327121734619
rp1m_reset_only,57,1.985006451841124,"[31, 34, 50]","[31, 34, 48]",[],7.0836381912231445,2.9811341762542725
rp1m_reset_only,58,1.6922823074933329,"[31, 34, 50]","[31, 34, 48]",[],6.4754228591918945,2.9860548973083496
rp1m_reset_only,59,1.4442927471501026,"[31, 34, 48, 50]","[31, 34, 48]",[],7.099686622619629,2.8702549934387207
rp1m_reset_only,60,0.9875789365394663,"[31, 34, 48]","[31, 34, 48]",[41],6.536264896392822,3.0631048679351807
rp1m_reset_only,61,2.2555154535891235,"[31, 34, 48]","[31, 34, 48]",[],5.979834079742432,2.759889602661133
rp1m_reset_only,62,0.45480683422243284,"[31, 34, 48]","[31, 34, 48]",[],5.785764694213867,2.6393556594848633
rp1m_reset_only,63,2.0007441402584205,"[31, 34, 48]","[31, 34, 48]",[],7.086796760559082,2.886265277862549
rp1m_reset_only,64,1.0927708470374815,"[31, 34, 48]","[31, 34, 48]",[],7.105535507202148,2.9703879356384277
rp1m_reset_only,65,2.1040770972466225,"[31, 34, 48]","[31, 34, 48]",[],6.497035980224609,2.838717460632324
rp1m_reset_only,66,1.8759741306412008,"[31, 34, 48]","[31, 34, 48]",[],7.7067766189575195,3.0982518196105957
rp1m_reset_only,67,2.109085827822965,"[31, 34, 48]","[31, 34, 48]",[],7.794681072235107,3.134152889251709
rp1m_reset_only,68,0.967493314587571,"[31, 34, 46, 48]","[31, 34, 48]",[],7.998367786407471,3.0989246368408203
rp1m_reset_only,69,1.2648271540512492,"[31, 34, 46]","[31, 34, 48]",[],7.493454933166504,2.947171211242676
rp1m_reset_only,70,1.0745430971086647,"[31, 34, 46]","[31, 34, 50]","[47, 49]",8.21534538269043,3.092890501022339
rp1m_reset_only,71,1.0531252366521473,"[31, 34, 46]","[31, 34, 46]",[42],8.292928695678711,3.0013415813446045
rp1m_reset_only,72,1.1400348226005081,"[31, 34, 46]","[31, 34, 46]",[42],7.64398717880249,3.0420610904693604
rp1m_reset_only,73,1.4385479295130557,"[31, 34, 46]","[31, 34, 46]",[],6.434159278869629,2.7239606380462646
rp1m_reset_only,74,1.9411670659052478,"[31, 34, 46]","[31, 34, 46]",[],7.114085674285889,3.112992286682129
rp1m_reset_only,75,1.2004878651664728,"[26, 31, 34, 53]","[31, 34, 46]","[40, 41, 42]",6.839611053466797,3.092883348464966
rp1m_reset_only,76,0.8365559349813726,"[26, 34, 53]","[31, 34, 53]","[42, 43]",6.573263168334961,2.9224326610565186
rp1m_reset_only,77,1.9759291394695158,"[26, 34, 53]","[34, 53]",[],6.41817569732666,3.064629077911377
rp1m_reset_only,78,0.7319924677837271,"[26, 34, 53]","[34, 53]",[42],7.106387615203857,2.999403953552246
rp1m_reset_only,79,1.521170176512026,"[26, 34, 53]","[26, 27, 34, 53]",[],7.029175281524658,3.061913251876831
rp1m_reset_only,80,2.035393412674586,"[26, 34, 53]","[26, 34, 53]",[],7.65825080871582,3.051398992538452
rp1m_reset_only,81,1.388362826836532,"[26, 34, 53]","[26, 34, 53]",[],7.197206497192383,3.0673680305480957
rp1m_reset_only,82,0.785859909817072,"[26, 34, 53]","[26, 34, 53]",[38],7.00093412399292,3.041896343231201
rp1m_reset_only,83,1.9106704043751597,"[26, 34, 53]","[26, 34, 53]",[],7.5868821144104,3.0745065212249756
rp1m_reset_only,84,1.924282429252605,"[26, 34, 53]","[26, 34, 53]",[],7.119043350219727,2.968526840209961
rp1m_reset_only,85,1.5862757257745563,"[26, 34, 53]","[26, 34, 53]",[],7.034304141998291,3.129321813583374
rp1m_reset_only,86,0.8626662678346881,"[26, 34, 53]","[26, 34, 53]","[38, 39]",6.709959983825684,3.104600429534912
rp1m_reset_only,87,-0.04273390947890887,"[26, 34, 53]","[26, 34, 53]",[],7.174710750579834,2.9532525539398193
rp1m_reset_only,88,1.1216193972755022,"[26, 34, 53]","[26, 34, 53]",[],7.0313262939453125,3.097447633743286
rp1m_reset_only,89,1.9185860664881558,"[26, 34, 53]","[26, 34, 53]",[],6.881255149841309,3.0553972721099854
rp1m_reset_only,90,1.924705646751787,"[26, 34, 53]","[26, 34, 53]",[],7.203302383422852,3.1222147941589355
rp1m_reset_only,91,1.622379556792936,"[26, 34, 53]","[26, 34, 53]",[],7.222850799560547,3.0319936275482178
rp1m_reset_only,92,1.0115102933294682,"[26, 34, 53]","[26, 34, 53]",[],6.900716781616211,3.092228412628174
rp1m_reset_only,93,2.046297337045689,"[26, 34, 53]","[26, 34, 53]",[],6.690308570861816,3.02121901512146
rp1m_reset_only,94,0.892322002059873,"[26, 34, 53]","[26, 34, 53]",[],6.621471405029297,3.0485424995422363
rp1m_reset_only,95,2.013899387091259,"[26, 34, 53]","[26, 34, 53]",[],6.6613287925720215,3.0029356479644775
rp1m_reset_only,96,1.420699410879143,"[26, 34, 53]","[26, 34, 53]","[49, 52]",6.803616523742676,3.1165072917938232
rp1m_reset_only,97,0.8186544713483725,"[26, 34, 53]","[26, 34, 53]",[],7.390510559082031,3.1197361946105957
rp1m_reset_only,98,1.966381118070766,"[26, 34, 53]","[26, 34, 53]",[],6.894370079040527,3.0552167892456055
rp1m_reset_only,99,1.310759247040357,"[26, 34, 53]","[26, 34, 53]",[],7.0482497215271,3.1315412521362305
rp1m_reset_only,100,1.8374873802524616,"[26, 27, 34]","[26, 34, 53]",[],6.3019819259643555,3.0692927837371826
rp1m_reset_only,101,1.7356882998624357,"[27, 34, 53]","[26, 34, 53]",[],7.020345211029053,3.1347737312316895
rp1m_reset_only,102,1.1159875872862026,"[27, 34, 53]","[34, 53]",[],6.907144069671631,2.981499195098877
rp1m_reset_only,103,1.5193432564548448,"[27, 34, 53]","[34, 53]",[],6.932882308959961,3.002837896347046
rp1m_reset_only,104,2.1251937538318253,"[27, 34, 53]","[27, 34, 53]",[],6.692942142486572,3.0041730403900146
rp1m_reset_only,105,1.2776381943923605,"[27, 34, 53]","[27, 34, 53]",[],6.662941932678223,3.1046791076660156
rp1m_reset_only,106,1.303609387857228,"[27, 34, 53]","[27, 34, 53]",[],6.7393574714660645,2.947908401489258
